name,uri
Rolf Lefebre,http://shakespeare.acropolis.org.uk/people/Rolf+Lefebre
Rolf Lefebvre,http://shakespeare.acropolis.org.uk/people/Rolf+Lefebvre
Romolo Valli,http://shakespeare.acropolis.org.uk/people/Romolo+Valli
Romy Baskerville,http://shakespeare.acropolis.org.uk/people/Romy+Baskerville
Ron Bowman,http://shakespeare.acropolis.org.uk/people/Ron+Bowman
Ron Cook,http://dbpedia.org/resource/Ron_Cook
Ron Falk,http://shakespeare.acropolis.org.uk/people/Ron+Falk
Ron Hobin,http://shakespeare.acropolis.org.uk/people/Ron+Hobin
Ron Isted,http://shakespeare.acropolis.org.uk/people/Ron+Isted
Ron Moody,http://dbpedia.org/resource/Ron_Moody
Ron Pember,http://dbpedia.org/resource/Ron_Pember
Ronald Allen,http://shakespeare.acropolis.org.uk/people/Ronald+Allen
Ronald Baddiley,http://shakespeare.acropolis.org.uk/people/Ronald+Baddiley
Ronald Bryden,http://shakespeare.acropolis.org.uk/people/Ronald+Bryden
Ronald Chenery,http://shakespeare.acropolis.org.uk/people/Ronald+Chenery
Ronald Cunliffe,http://shakespeare.acropolis.org.uk/people/Ronald+Cunliffe
Ronald Eyre,http://shakespeare.acropolis.org.uk/people/Ronald+Eyre
Ronald Ferness,http://shakespeare.acropolis.org.uk/people/Ronald+Ferness
Ronald Forfar,http://dbpedia.org/resource/Ronald_Forfar
Ronald Fraser,http://dbpedia.org/resource/Ronald_Fraser_(actor)
Ronald Herdman,http://shakespeare.acropolis.org.uk/people/Ronald+Herdman
Ronald Hines,http://shakespeare.acropolis.org.uk/people/Ronald+Hines
Ronald Pickup,http://dbpedia.org/resource/Ronald_Pickup
Ronald Scott-Dodd,http://shakespeare.acropolis.org.uk/people/Ronald+Scott-Dodd
Ronald Smedley,http://shakespeare.acropolis.org.uk/people/Ronald+Smedley
Ronald Travers,http://shakespeare.acropolis.org.uk/people/Ronald+Travers
Ronnie Barker,http://dbpedia.org/resource/Ronnie_Barker
Ronnie Corbett,http://shakespeare.acropolis.org.uk/people/Ronnie+Corbett
Ronnie Stevens,http://dbpedia.org/resource/Ronnie_Stevens_(actor)
Rory Campbell,http://shakespeare.acropolis.org.uk/people/Rory+Campbell
Rory Copus,http://shakespeare.acropolis.org.uk/people/Rory+Copus
Rosalie Crutchley,http://dbpedia.org/resource/Rosalie_Crutchley
Rosalind Adams,http://shakespeare.acropolis.org.uk/people/Rosalind+Adams
Rosalind Ayres,http://shakespeare.acropolis.org.uk/people/Rosalind+Ayres
Rosalind Knight,http://shakespeare.acropolis.org.uk/people/Rosalind+Knight
Rosalind Shanks,http://shakespeare.acropolis.org.uk/people/Rosalind+Shanks
Rosamund Burne,http://shakespeare.acropolis.org.uk/people/Rosamund+Burne
Rosamund Greenwood,http://dbpedia.org/resource/Rosamund_Greenwood
Rosemary Anne Sisson,http://shakespeare.acropolis.org.uk/people/Rosemary+Anne+Sisson
Rosemary Harris,http://dbpedia.org/resource/Rosemary_Harris
Rosemary Leach,http://dbpedia.org/resource/Rosemary_Leach
Rosemary Mussell,http://shakespeare.acropolis.org.uk/people/Rosemary+Mussell
Ross Davidson,http://shakespeare.acropolis.org.uk/people/Ross+Davidson
Rowan Atkinson,http://shakespeare.acropolis.org.uk/people/Rowan+Atkinson
Rowena Cooper,http://dbpedia.org/resource/Rowena_Cooper
Roy Dean,http://shakespeare.acropolis.org.uk/people/Roy+Dean
Roy Dotrice,http://shakespeare.acropolis.org.uk/people/Roy+Dotrice
Roy Fry,http://shakespeare.acropolis.org.uk/people/Roy+Fry
Roy Hattersley,http://shakespeare.acropolis.org.uk/people/Roy+Hattersley
Roy Herrick,http://shakespeare.acropolis.org.uk/people/Roy+Herrick
Roy Kinnear,http://dbpedia.org/resource/Roy_Kinnear
Roy North,http://shakespeare.acropolis.org.uk/people/Roy+North
Roy Oxley,http://shakespeare.acropolis.org.uk/people/Roy+Oxley
Roy Skelton,http://dbpedia.org/resource/Roy_Skelton
Roy Spencer ,http://dbpedia.org/resource/Roy_Spencer_(actor)
Rudi Hornish,http://shakespeare.acropolis.org.uk/people/Rudi+Hornish
Rudolph Walker,http://shakespeare.acropolis.org.uk/people/Rudolph+Walker
Rufus Jones ,http://dbpedia.org/resource/Rufus_Jones_(actor)
Rufus Sewell,http://dbpedia.org/resource/Rufus_Sewell
Rupert Davies,http://dbpedia.org/resource/Rupert_Davies
Rupert Edwards,http://shakespeare.acropolis.org.uk/people/Rupert+Edwards
Rupert Evans,http://dbpedia.org/resource/Rupert_Evans
Rupert Graves,http://dbpedia.org/resource/Rupert_Graves
Russell Dixon,http://shakespeare.acropolis.org.uk/people/Russell+Dixon
Russell Gomer,http://shakespeare.acropolis.org.uk/people/Russell+Gomer
Russell Hunter,http://shakespeare.acropolis.org.uk/people/Russell+Hunter
Russell Jackson,http://shakespeare.acropolis.org.uk/people/Russell+Jackson
Russell Kilmister,http://shakespeare.acropolis.org.uk/people/Russell+Kilmister
Russell Loten,http://shakespeare.acropolis.org.uk/people/Russell+Loten
Russell Thorndike,http://dbpedia.org/resource/Russell_Thorndike
Rusty Livingstone,http://shakespeare.acropolis.org.uk/people/Rusty+Livingstone
Ruth Jones,http://shakespeare.acropolis.org.uk/people/Ruth+Jones
Ruth Lodge,http://shakespeare.acropolis.org.uk/people/Ruth+Lodge
Ruth Meyers,http://shakespeare.acropolis.org.uk/people/Ruth+Meyers
Ruth Mitchell,http://shakespeare.acropolis.org.uk/people/Ruth+Mitchell
Ruth Myers,http://shakespeare.acropolis.org.uk/people/Ruth+Myers
Ryan Michael,http://shakespeare.acropolis.org.uk/people/Ryan+Michael
S.A. Siddiqi,http://shakespeare.acropolis.org.uk/people/S.A.+Siddiqi
Sally Ann Matthews,http://shakespeare.acropolis.org.uk/people/Sally+Ann+Matthews
Sally Avens,http://shakespeare.acropolis.org.uk/people/Sally+Avens
Sally Cookson,http://shakespeare.acropolis.org.uk/people/Sally+Cookson
Sally George,http://shakespeare.acropolis.org.uk/people/Sally+George
Sally Home,http://shakespeare.acropolis.org.uk/people/Sally+Home
Sally Judd,http://dbpedia.org/resource/Sally_Judd
Sally Kirkwood,http://shakespeare.acropolis.org.uk/people/Sally+Kirkwood
Sally Marmion,http://shakespeare.acropolis.org.uk/people/Sally+Marmion
Salvin Stewart,http://shakespeare.acropolis.org.uk/people/Salvin+Stewart
Sam Barclay,http://shakespeare.acropolis.org.uk/people/Sam+Barclay
Sam Dale,http://shakespeare.acropolis.org.uk/people/Sam+Dale
Sam Dastor,http://dbpedia.org/resource/Sam_Dastor
Sam Hutchings,http://shakespeare.acropolis.org.uk/people/Sam+Hutchings
Sam Wanamaker,http://shakespeare.acropolis.org.uk/people/Sam+Wanamaker
Samantha Bond,http://shakespeare.acropolis.org.uk/people/Samantha+Bond
Samantha Spiro,http://dbpedia.org/resource/Samantha_Spiro
Samira Osborne,http://shakespeare.acropolis.org.uk/people/Samira+Osborne
Samuel Oatley,http://shakespeare.acropolis.org.uk/people/Samuel+Oatley
Samuel West,http://shakespeare.acropolis.org.uk/people/Samuel+West
Sandi Toksvig,http://shakespeare.acropolis.org.uk/people/Sandi+Toksvig
Sandra Frieze,http://shakespeare.acropolis.org.uk/people/Sandra+Frieze
Sandy Loewenthal,http://shakespeare.acropolis.org.uk/people/Sandy+Loewenthal
Santiago Cabrera,http://shakespeare.acropolis.org.uk/people/Santiago+Cabrera
Sara Benaim,http://shakespeare.acropolis.org.uk/people/Sara+Benaim
Sara Davies,http://shakespeare.acropolis.org.uk/people/Sara+Davies
Sara Harris-Davies,http://shakespeare.acropolis.org.uk/people/Sara+Harris-Davies
Sara Kestelman,http://shakespeare.acropolis.org.uk/people/Sara+Kestelman
Sara Markland,http://shakespeare.acropolis.org.uk/people/Sara+Markland
Sarah Badel,http://dbpedia.org/resource/Sarah_Badel
Sarah Bernhardt,http://shakespeare.acropolis.org.uk/people/Sarah+Bernhardt
Sarah Parish,http://dbpedia.org/resource/Sarah_Parish
Sarah Taunton,http://shakespeare.acropolis.org.uk/people/Sarah+Taunton
Sarah Woodward,http://shakespeare.acropolis.org.uk/people/Sarah+Woodward
Saskia Reeves,http://shakespeare.acropolis.org.uk/people/Saskia+Reeves
Scott Cherry,http://shakespeare.acropolis.org.uk/people/Scott+Cherry
Scott Handy,http://shakespeare.acropolis.org.uk/people/Scott+Handy
Scott Ransome,http://shakespeare.acropolis.org.uk/people/Scott+Ransome
Seamus O'Neill,http://shakespeare.acropolis.org.uk/people/Seamus+O'Neill
Sean Arnold,http://shakespeare.acropolis.org.uk/people/Sean+Arnold
Sean Baker,http://shakespeare.acropolis.org.uk/people/Sean+Baker
Sean Barrett ,http://dbpedia.org/resource/Sean_Barrett_(actor)
Sean Bartley,http://shakespeare.acropolis.org.uk/people/Sean+Bartley
Sean Connery,http://dbpedia.org/resource/Sean_Connery
Sean Lynch,http://shakespeare.acropolis.org.uk/people/Sean+Lynch
Sean Scanlan,http://shakespeare.acropolis.org.uk/people/Sean+Scanlan
Sebastian,http://shakespeare.acropolis.org.uk/people/Sebastian
Sebastian Breaks,http://shakespeare.acropolis.org.uk/people/Sebastian+Breaks
Sebastian Shaw,http://dbpedia.org/resource/Sebastian_Shaw_(actor)
Seeta Indrani,http://shakespeare.acropolis.org.uk/people/Seeta+Indrani
Seymour Green,http://shakespeare.acropolis.org.uk/people/Seymour+Green
Shaban Arifi,http://shakespeare.acropolis.org.uk/people/Shaban+Arifi
Shane McDougall,http://shakespeare.acropolis.org.uk/people/Shane+McDougall
Shantala Shivalingappa,http://shakespeare.acropolis.org.uk/people/Shantala+Shivalingappa
Sharon Duce,http://shakespeare.acropolis.org.uk/people/Sharon+Duce
Sharon Morgan,http://dbpedia.org/resource/Sharon_Morgan
Sharon Small,http://dbpedia.org/resource/Sharon_Small
Shaun Curry,http://shakespeare.acropolis.org.uk/people/Shaun+Curry
Shaun Davey,http://shakespeare.acropolis.org.uk/people/Shaun+Davey
Shaun Deeney,http://shakespeare.acropolis.org.uk/people/Shaun+Deeney
Shaun Macloughlin,http://shakespeare.acropolis.org.uk/people/Shaun+Macloughlin
Shaun Prendergast,http://shakespeare.acropolis.org.uk/people/Shaun+Prendergast
Shaun Scott,http://shakespeare.acropolis.org.uk/people/Shaun+Scott
Shaun Sutton,http://shakespeare.acropolis.org.uk/people/Shaun+Sutton
Shayur Mater,http://shakespeare.acropolis.org.uk/people/Shayur+Mater
Sheila Allen ,http://dbpedia.org/resource/Sheila_Allen_(English_actress)
Sheila Grant,http://shakespeare.acropolis.org.uk/people/Sheila+Grant
Sheila Hancock,http://shakespeare.acropolis.org.uk/people/Sheila+Hancock
Shirley Henderson,http://dbpedia.org/resource/Shirley_Henderson
Sian Phillips,http://shakespeare.acropolis.org.uk/people/Sian+Phillips
Sian Thomas,http://shakespeare.acropolis.org.uk/people/Sian+Thomas
Sid Higgins,http://shakespeare.acropolis.org.uk/people/Sid+Higgins
Sidney Livingstone,http://shakespeare.acropolis.org.uk/people/Sidney+Livingstone
Simon Armitage,http://shakespeare.acropolis.org.uk/people/Simon+Armitage
Simon Broad,http://shakespeare.acropolis.org.uk/people/Simon+Broad
Simon Callow,http://shakespeare.acropolis.org.uk/people/Simon+Callow
Simon Chandler,http://dbpedia.org/resource/Simon_Chandler
Simon Cuff,http://shakespeare.acropolis.org.uk/people/Simon+Cuff
Simon Curtis,http://shakespeare.acropolis.org.uk/people/Simon+Curtis
Simon Cutter,http://shakespeare.acropolis.org.uk/people/Simon+Cutter
Simon Day,http://dbpedia.org/resource/Simon_Day
Simon Eliot,http://shakespeare.acropolis.org.uk/people/Simon+Eliot
Simon Ferguson,http://shakespeare.acropolis.org.uk/people/Simon+Ferguson
Simon Fielder,http://shakespeare.acropolis.org.uk/people/Simon+Fielder
Simon Green,http://shakespeare.acropolis.org.uk/people/Simon+Green
Simon Greene,http://shakespeare.acropolis.org.uk/people/Simon+Greene
Simon Harris,http://shakespeare.acropolis.org.uk/people/Simon+Harris
Simon Hewitt,http://shakespeare.acropolis.org.uk/people/Simon+Hewitt
Simon J. Williamson,http://shakespeare.acropolis.org.uk/people/Simon+J.+Williamson
Simon Kemp,http://shakespeare.acropolis.org.uk/people/Simon+Kemp
Simon Kentish,http://shakespeare.acropolis.org.uk/people/Simon+Kentish
Simon McBurney,http://shakespeare.acropolis.org.uk/people/Simon+McBurney
Simon Oakes,http://shakespeare.acropolis.org.uk/people/Simon+Oakes
Simon Racskovic,http://shakespeare.acropolis.org.uk/people/Simon+Racskovic
Simon Rae,http://shakespeare.acropolis.org.uk/people/Simon+Rae
Simon Rogers,http://shakespeare.acropolis.org.uk/people/Simon+Rogers
Simon Russell Beale,http://shakespeare.acropolis.org.uk/people/Simon+Russell+Beale
Simon Treves,http://shakespeare.acropolis.org.uk/people/Simon+Treves
Simon Wolfe,http://shakespeare.acropolis.org.uk/people/Simon+Wolfe
Simone Baker,http://shakespeare.acropolis.org.uk/people/Simone+Baker
Simone Bendix,http://shakespeare.acropolis.org.uk/people/Simone+Bendix
Sinead Cusack,http://dbpedia.org/resource/Sin%C3%A9ad_Cusack
Siobhan Ellen Williams,http://shakespeare.acropolis.org.uk/people/Siobhan+Ellen+Williams
Sir Hugh Evans,http://dbpedia.org/resource/Sir_Hugh_Evans
Sir John Gielgud,http://dbpedia.org/resource/Sir_John_Gielgud
Sir Michael Hordern,http://shakespeare.acropolis.org.uk/people/Sir+Michael+Hordern
Sir Michael Redgrave,http://shakespeare.acropolis.org.uk/people/Sir+Michael+Redgrave
Sir Peter Hall,http://shakespeare.acropolis.org.uk/people/Sir+Peter+Hall
Sir Ralph Richardson,http://dbpedia.org/resource/Sir_Ralph_Richardson
Sir William Walton,http://shakespeare.acropolis.org.uk/people/Sir+William+Walton
Siri O'Neal,http://shakespeare.acropolis.org.uk/people/Siri+O'Neal
Sonia Dresdel,http://dbpedia.org/resource/Sonia_Dresdel
Sophie Becher,http://shakespeare.acropolis.org.uk/people/Sophie+Becher
Sophie Dahl,http://shakespeare.acropolis.org.uk/people/Sophie+Dahl
Sophie Okonedo,http://shakespeare.acropolis.org.uk/people/Sophie+Okonedo
Sophie Thompson,http://shakespeare.acropolis.org.uk/people/Sophie+Thompson
Sorcha Cusack,http://shakespeare.acropolis.org.uk/people/Sorcha+Cusack
Spencer Banks,http://shakespeare.acropolis.org.uk/people/Spencer+Banks
Spencer Chapman,http://shakespeare.acropolis.org.uk/people/Spencer+Chapman
St. John O'Rorke,http://shakespeare.acropolis.org.uk/people/St+John+ORorke
Stacy Keach,http://shakespeare.acropolis.org.uk/people/Stacy+Keach
Stan Pow,http://shakespeare.acropolis.org.uk/people/Stan+Pow
Stanislav Sokolov,http://shakespeare.acropolis.org.uk/people/Stanislav+Sokolov
Stanley Bates,http://shakespeare.acropolis.org.uk/people/Stanley+Bates
Stanley Baxter,http://dbpedia.org/resource/Stanley_Baxter
Stanley Groome,http://shakespeare.acropolis.org.uk/people/Stanley+Groome
Stanley Lebor,http://shakespeare.acropolis.org.uk/people/Stanley+Lebor
Stanley Lemin,http://shakespeare.acropolis.org.uk/people/Stanley+Lemin
Stanley Morris,http://shakespeare.acropolis.org.uk/people/Stanley+Morris
Stanley Wells,http://shakespeare.acropolis.org.uk/people/Stanley+Wells
Stefan Escreet,http://shakespeare.acropolis.org.uk/people/Stefan+Escreet
Stella Forge,http://shakespeare.acropolis.org.uk/people/Stella+Forge
Stella Gonet,http://shakespeare.acropolis.org.uk/people/Stella+Gonet
Stephanie Bidmead,http://shakespeare.acropolis.org.uk/people/Stephanie+Bidmead
Stephanie Fayerman,http://shakespeare.acropolis.org.uk/people/Stephanie+Fayerman
Stephen Ballantyne,http://shakespeare.acropolis.org.uk/people/Stephen+Ballantyne
Stephen Bent,http://shakespeare.acropolis.org.uk/people/Stephen+Bent
Stephen Boxer,http://dbpedia.org/resource/Stephen_Boxer
Stephen Brigden,http://shakespeare.acropolis.org.uk/people/Stephen+Brigden
Stephen Critchlow,http://shakespeare.acropolis.org.uk/people/Stephen+Critchlow
Stephen Dartnell,http://shakespeare.acropolis.org.uk/people/Stephen+Dartnell
Stephen Dodgson,http://shakespeare.acropolis.org.uk/people/Stephen+Dodgson
Stephen Finlay,http://shakespeare.acropolis.org.uk/people/Stephen+Finlay
Stephen Garlick,http://shakespeare.acropolis.org.uk/people/Stephen+Garlick
Stephen Greif,http://shakespeare.acropolis.org.uk/people/Stephen+Greif
Stephen Hancock,http://shakespeare.acropolis.org.uk/people/Stephen+Hancock
Stephen Hearst,http://shakespeare.acropolis.org.uk/people/Stephen+Hearst
Stephen Hogan,http://shakespeare.acropolis.org.uk/people/Stephen+Hogan
Stephen Leslie,http://shakespeare.acropolis.org.uk/people/Stephen+Leslie
Stephen Murray,http://dbpedia.org/resource/Stephen_Murray_(actor)
Stephen Murray ,http://dbpedia.org/resource/Stephen_Murray_(actor)
Stephen Oliver,http://shakespeare.acropolis.org.uk/people/Stephen+Oliver
Stephen Oxley,http://shakespeare.acropolis.org.uk/people/Stephen+Oxley
Stephen Paine,http://shakespeare.acropolis.org.uk/people/Stephen+Paine
Stephen Sheppard,http://shakespeare.acropolis.org.uk/people/Stephen+Sheppard
Stephen Thorne,http://shakespeare.acropolis.org.uk/people/Stephen++Thorne
Stephen Tomlin,http://shakespeare.acropolis.org.uk/people/Stephen+Tomlin
Stephen Tompkinson,http://dbpedia.org/resource/Stephen_Tompkinson
Stephen Wale,http://shakespeare.acropolis.org.uk/people/Stephen+Wale
Stephen Warbeck,http://shakespeare.acropolis.org.uk/people/Stephen+Warbeck
Steuart Bedford,http://shakespeare.acropolis.org.uk/people/Steuart+Bedford
Steve Backnell,http://shakespeare.acropolis.org.uk/people/Steve+Backnell
Steve Hodson,http://shakespeare.acropolis.org.uk/people/Steve+Hodson
Steve Rack,http://shakespeare.acropolis.org.uk/people/Steve+Rack
Steven Beard,http://shakespeare.acropolis.org.uk/people/Steven+Beard
Steven Berkoff,http://shakespeare.acropolis.org.uk/people/Steven+Berkoff
Steven Clarke,http://shakespeare.acropolis.org.uk/people/Steven+Clarke
Steven Granville,http://shakespeare.acropolis.org.uk/people/Steven+Granville
Steven Harrold,http://shakespeare.acropolis.org.uk/people/Steven+Harrold
Steven Mackintosh,http://shakespeare.acropolis.org.uk/people/Steven+Mackintosh
Stewart Clapp,http://shakespeare.acropolis.org.uk/people/Stewart+Clapp
Stewart Meacham,http://shakespeare.acropolis.org.uk/people/Stewart+Meacham
Stifyn Parri,http://shakespeare.acropolis.org.uk/people/Stifyn+Parri
Struan Rodger,http://shakespeare.acropolis.org.uk/people/Struan+Rodger
Stuart Blake,http://shakespeare.acropolis.org.uk/people/Stuart+Blake
Stuart Bunce,http://shakespeare.acropolis.org.uk/people/Stuart+Bunce
Stuart Burge,http://shakespeare.acropolis.org.uk/people/Stuart+Burge
Stuart Cox,http://shakespeare.acropolis.org.uk/people/Stuart+Cox
Stuart Fell,http://dbpedia.org/resource/Stuart_Fell
Stuart Latham,http://dbpedia.org/resource/Stuart_Latham
Stuart McGugan,http://shakespeare.acropolis.org.uk/people/Stuart+McGugan
Stuart Moser,http://shakespeare.acropolis.org.uk/people/Stuart+Moser
Stuart Organ,http://shakespeare.acropolis.org.uk/people/Stuart+Organ
Stuart Walker,http://shakespeare.acropolis.org.uk/people/Stuart+Walker
